timestamp,underlying_price,delta,gamma,vega,volga,mark_price
2025-04-18 04:24:52,84610.41730055,0.004341838586008007,2.5827017945216895e-06,78.12467880628674,584.1802588811661,7.15696183
2025-04-18 04:24:57,84610.53007057,0.004344499875247959,2.5840359822842647e-06,78.16422766860615,584.3327517360485,7.16202504
2025-04-18 04:25:02,84610.67364301,0.0043462594980481495,2.584934417053039e-06,78.19044558355608,584.4382033553302,7.16532873
2025-04-18 04:25:07,84610.81512988,0.004347089218374761,2.5853755353939497e-06,78.20288409828754,584.4929103916293,7.16683916
2025-04-18 04:25:12,84610.47341184,0.0043459392683634634,2.5847296502419742e-06,78.18549341873222,584.4072314864097,7.16483936
2025-04-18 04:25:17,84610.05124463,0.004346174964287575,2.5847453675676086e-06,78.1885459891746,584.3914788803995,7.16556554
2025-04-18 04:25:22,84609.81041939,0.0043485173328066395,2.585838777187534e-06,78.22299236688241,584.5025409965747,7.17024159
2025-04-18 04:25:27,84609.88628335,0.0043521731941472686,2.587652142857586e-06,78.27721534780858,584.7063206195271,7.17725036
2025-04-18 04:25:32,84609.10679995,0.004352582570318203,2.58766821525374e-06,78.28246335857648,584.6757437223896,7.17854247
2025-04-18 04:25:37,84609.07645834,0.004357965550655207,2.5903037476174046e-06,78.36212879464256,584.965789622147,7.18895676
2025-04-18 04:25:42,84610.55646128,0.004366314546033007,2.5947533609129553e-06,78.48724603576329,585.5185945760168,7.2041278
2025-04-18 04:25:47,84610.48331125,0.004363042184390903,2.5931299395105204e-06,78.43874475418306,585.3364001921836,7.19785412
2025-04-18 04:25:52,84610.55162491,0.0043610851036359755,2.5921855565334817e-06,78.40985105258869,585.2349761636433,7.19403017
2025-04-18 04:25:57,84610.78323457,0.00435966986407349,2.591545875026607e-06,78.38914559170598,585.1739592693812,7.19114764
2025-04-18 04:26:02,84610.94467293,0.004358559768093656,2.591039257098253e-06,78.3728817887054,585.1247035684137,7.18889987
2025-04-18 04:26:07,84610.73597759,0.004355164221536284,2.589322527987199e-06,78.32239241098432,584.926303982309,7.18247799
2025-04-18 04:26:12,84610.68369779,0.004353688011053791,2.588585244010707e-06,78.30047944518583,584.8426143185388,7.17966156
2025-04-18 04:26:17,84610.73812441,0.004352992372632897,2.5882565616287226e-06,78.29023522159378,584.8085249681681,7.17828352
2025-04-18 04:26:22,84625.47251235,0.004390371587389835,2.6101229424253954e-06,78.8587389020995,587.8341561691013,7.24092457
2025-04-18 04:26:27,84626.34141259,0.00438246372095627,2.6064486388936085e-06,78.74270835228117,587.4659725264501,7.22509129
2025-04-18 04:26:32,84626.39256266,0.004369628567122169,2.6001558756411525e-06,78.55283667477033,586.7740038176889,7.20028819
2025-04-18 04:26:37,84627.89503792,0.004369281881604348,2.6003443896168766e-06,78.5492627884123,586.8573048636899,7.19864755
2025-04-18 04:26:42,84634.86833215,0.004377223518098189,2.6059161059177214e-06,78.67403795114524,587.7626038315866,7.2094496
2025-04-18 04:26:47,84638.83064408,0.0043681836667248675,2.602419306755563e-06,78.54427141154974,587.5409220853398,7.18945746
2025-04-18 04:26:52,84638.40478913,0.004333785625129566,2.5853808478962053e-06,78.03384843452386,585.6327455553037,7.12349582
2025-04-18 04:26:57,84637.76265014,0.004307556656890393,2.572295569128717e-06,77.64364401794955,584.1463143001201,7.07346673
2025-04-18 04:27:02,84639.15774619,0.004294424587298784,2.5661436056568143e-06,77.44974765822599,583.5142005191883,7.04735065
2025-04-18 04:27:07,84639.32098678,0.004275297687950375,2.5567334407960735e-06,77.16521013538295,582.4636107774168,7.01052933
2025-04-18 04:27:12,84650.66518647,0.00428799926218279,2.5656862825840384e-06,77.36534456202071,583.930583715679,7.02772843
2025-04-18 04:27:17,84650.12896999,0.004276490979598174,2.5598681147773704e-06,77.19343107631948,583.2541223625594,7.00599952
2025-04-18 04:27:22,84650.94440054,0.004272865359535638,2.5582664713059023e-06,77.14019204539454,583.1065969698793,6.99853534
2025-04-18 04:27:27,84651.11719127,0.004264012374897791,2.5539255188301955e-06,77.00839571605047,582.6237704282576,6.98146206
2025-04-18 04:27:32,84651.51433046,0.004257722384287982,2.5509045105249996e-06,76.91497249407348,582.2984035871486,6.96916383
